nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,membParty,name,minor
21,SNJ,21,Vladimír,Vodžák,,22,telekom. technik,Dobšiná,SNJ,Vladimír Vodžák,1
21,SNJ,22,Viera,Šuchterová,,48,súkromný podnikateľ,Bratislava,SNJ,Viera Šuchterová,1
21,SNJ,23,Mojmír,Klampárik,,42,čalúnnik dekoratér,Bratislava,SNJ,Mojmír Klampárik,1
21,SNJ,24,Alžbeta,Elexová,,52,podnikateľ,Košice,SNJ,Alžbeta Elexová,1
21,SNJ,25,Anton,Hrabovský,,52,zámočník,Košice,SNJ,Anton Hrabovský,1
21,SNJ,26,Jozef,Ševčík,Ing.,42,vojak z povolania,Nové Mesto nad Váhom,BEZPP,Jozef Ševčík,1
21,SNJ,27,Radoslav,Krupár,,23,lesník,Dobšiná,SNJ,Radoslav Krupár,1
21,SNJ,28,Eva,Lepáčková,,26,živnostník,Trstená,SNJ,Eva Lepáčková,1
21,SNJ,29,Štefan,Savary,,46,invalidný dôchodca,Topoľa,SNJ,Štefan Savary,1
21,SNJ,30,Tomáš,Slovák,,21,potravinár,Šenkvice,SNJ,Tomáš Slovák,1
21,SNJ,31,Jozef,Adamička,,52,invalidný dôchodca,Rybany,SNJ,Jozef Adamička,1
21,SNJ,32,Bohumil,Cienik,,55,invalidný dôchodca,Banská Bystrica,SNJ,Bohumil Cienik,1
21,SNJ,33,Dagmar,Hamrlíková,,36,predavačka,Poprad,SNJ,Dagmar Hamrlíková,1
21,SNJ,34,Štefan,Lehuta,,22,murár,Trnava,SNJ,Štefan Lehuta,1
21,SNJ,35,Ladislav,Jonáš,,23,informátor,Banská Bystrica,SNJ,Ladislav Jonáš,1
21,SNJ,36,Ján,Šuchter,,28,súkromný podnikateľ,Bratislava,SNJ,Ján Šuchter,1
21,SNJ,37,Zuzana,Bukovičová,,52,zdravotná sestra,Trenčín,SNJ,Zuzana Bukovičová,1
21,SNJ,38,Peter,Javor,,32,výpravca,Vinohrady nad Váhom,SNJ,Peter Javor,1
21,SNJ,39,Ivan,Porubský,,58,učiteľ,Banská Bystrica,SNJ,Ivan Porubský,1
21,SNJ,40,Gabriela,Kučíková,,34,sklad. prac.,Trnava,SNJ,Gabriela Kučíková,1
21,SNJ,41,Vladimír,Šintál,,35,elektrikár,Šenkvice,SNJ,Vladimír Šintál,1
21,SNJ,42,Ladislav,Štuller,,23,mechanik strojov a zar.,Rožňava,SNJ,Ladislav Štuller,1
21,SNJ,43,Radoslav,Tomka,,23,živnostník,Poprad,SNJ,Radoslav Tomka,1
21,SNJ,44,Vladimír,Vitek,,33,predajca,Trnava,SNJ,Vladimír Vitek,1
21,SNJ,45,Daniel,Tagaj,,21,automechanik,Banská Bystrica,SNJ,Daniel Tagaj,1
21,SNJ,46,Jarmila,Hercegová,,32,sklad. prac.,Buková,SNJ,Jarmila Hercegová,1
21,SNJ,47,Vladimír,Lozgaš,,45,invalidný dôchodca,Detva,SNJ,Vladimír Lozgaš,1
21,SNJ,48,Adriana,Grosingerová,,36,účtovníčka,Trnava,SNJ,Adriana Grosingerová,1
21,SNJ,49,Jaroslav,Krupár,,21,lesník,Dobšiná,SNJ,Jaroslav Krupár,1
21,SNJ,50,Eva,Viteková,,62,dôchodkyňa,Trnava,SNJ,Eva Viteková,1
21,SNJ,51,Ivan,Žilka,,24,elektrikár,Prievidza,SNJ,Ivan Žilka,1
21,SNJ,52,Milan,Daniel,,26,strojný mechanik,Trnava,SNJ,Milan Daniel,1
21,SNJ,53,Branislav,Akšteiner,,36,robotník,Svit,SNJ,Branislav Akšteiner,1
21,SNJ,54,Miroslav,Jakubec,,23,strážnik,Trnava,SNJ,Miroslav Jakubec,1
21,SNJ,55,Zuzana,Viteková,,29,účtovníčka,Trnava,SNJ,Zuzana Viteková,1
21,SNJ,56,Miroslav,Rakyta,,22,kuchár,Banská Bystrica,SNJ,Miroslav Rakyta,1
21,SNJ,57,Milan,Gašparovič,,23,robotník,Trnava,SNJ,Milan Gašparovič,1
21,SNJ,58,Martin,Šofranko,,23,automechanik,Rožňava,SNJ,Martin Šofranko,1
21,SNJ,59,Ján,Široň,,77,agrotechnik,Ružomberok,SNJ,Ján Široň,1
21,SNJ,60,Peter,Glemba,,21,stolár,Trnava,SNJ,Peter Glemba,1
21,SNJ,61,Daniela,Viteková,,22,nákupca,Trnava,SNJ,Daniela Viteková,1
21,SNJ,62,Ján,Bríla,,24,pracovník bezpečnostnej služby,Poprad,SNJ,Ján Bríla,1
21,SNJ,63,Marián,Ladlenica,,29,skladník,Špačince,SNJ,Marián Ladlenica,1
21,SNJ,64,Sláva,Ferčáková,,21,študent,Zeleneč,SNJ,Sláva Ferčáková,1
21,SNJ,65,Tomáš,Šamaj,,21,vodič,Trnava,SNJ,Tomáš Šamaj,1
21,SNJ,66,Zuzana,Kureková,,42,predavačka,Rožňava,SNJ,Zuzana Kureková,1
23,SNS,1,Anna,Malíková,RNDr.,42,pedagóg,Čadca,SNS,Anna Malíková,1
23,SNS,2,Jozef,Prokeš,RNDr. CSc.,52,fyzik,Nitra,SNS,Jozef Prokeš,1
23,SNS,3,Jaroslav,Paška,Ing. arch.,48,vysokoškolský pedagóg,Marianka,SNS,Jaroslav Paška,1
23,SNS,4,Ján,Burian,Ing. arch.,47,architekt,Žilina,SNS,Ján Burian,1
23,SNS,5,Peter,Súlovský,Ing.,53,ekonóm,Bratislava,SNS,Peter Súlovský,1
23,SNS,6,Miroslav,Kotian,Ing.,50,manažér,Bojnice,SNS,Miroslav Kotian,1
23,SNS,7,Ivan,Eibner,PaedDr.,52,pedagóg,Rapovce,SNS,Ivan Eibner,1
23,SNS,8,Dušan,Mašlonka,Ing.,35,podnikateľ,Veľká Lomnica,SNS,Dušan Mašlonka,1
23,SNS,9,Viliam,Oberhauser,Ing. CSc.,54,národohospodár,Zvolen,SNS,Viliam Oberhauser,1
23,SNS,10,Imrich,Sládeček,,44,podnikateľ,Trnava,SNS,Imrich Sládeček,1
23,SNS,11,Marián,Lukáč,Ing.,46,strojný inžinier,Sobrance,SNS,Marián Lukáč,1
23,SNS,12,Milan,Marko,,45,technik,Levice,SNS,Milan Marko,1
23,SNS,13,Dušan,Gonda,Ing.,25,ekonóm,Zvolen,SNS,Dušan Gonda,1
23,SNS,14,Andrej,Trnovec,RNDr.,39,hydrogeológ,Bratislava,BEZPP,Andrej Trnovec,1
23,SNS,15,Jozef,Fibich,Ing.,46,strojný inžinier,Nové Zámky,BEZPP,Jozef Fibich,1
23,SNS,16,Miroslav,Zigo,,30,súkromný podnikateľ,Lisková,SNS,Miroslav Zigo,1
23,SNS,17,Milan,Staňo,Ing.,37,lesný inžinier,Horná Poruba,SNS,Milan Staňo,1
23,SNS,18,Peter,Bizovský,MUDr.,45,lekár,Stará Ľubovňa,SNS,Peter Bizovský,1
23,SNS,19,Peter,Lisý,Ing.,58,zástupca primátora,Zlaté Moravce,SNS,Peter Lisý,1
23,SNS,20,Vladimír,Král,,56,elektrotechnik,Ivanka pri Dunaji,SNS,Vladimír Král,1
23,SNS,21,Vladimír Jozef,Dlhopolček,Ing.,55,ekonóm,Hlohovec,SNS,Vladimír Jozef Dlhopolček,1
23,SNS,22,Pavol,Juríček,RNDr.,57,chemik,Košice,SNS,Pavol Juríček,1
23,SNS,23,Jozef,Škuľavík,,43,mechanik TV,Podvysoká,SNS,Jozef Škuľavík,1
23,SNS,24,Milan,Rybanský,Ing.,48,manažér,Bojnice,SNS,Milan Rybanský,1
23,SNS,25,Igor,Šufliarsky,Ing.,45,strojný inžinier,Zvolen,SNS,Igor Šufliarsky,1
23,SNS,26,Cyril,Leško,,50,súkromný podnikateľ,Župčany,SNS,Cyril Leško,1
23,SNS,27,Ján,Petruška,MUDr.,55,lekár,Nitra,SNS,Ján Petruška,1
23,SNS,28,Rastislav,Bednárik,doc. PhDr. CSc.,52,vedecký pracovník,Bratislava,SNS,Rastislav Bednárik,1
23,SNS,29,Miroslav,Orihel,Ing.,46,technik,Trnava,SNS,Miroslav Orihel,1
23,SNS,30,Jozef,Mažári,Ing.,53,primátor,Trstená,BEZPP,Jozef Mažári,1
23,SNS,31,Jozef,Zábojník,Ing.,36,manažér,Považská Bystrica,SNS,Jozef Zábojník,1
23,SNS,32,Rudolf,Slivka,MUDr.,55,lekár,Lučenec,SNS,Rudolf Slivka,1
23,SNS,33,Rudolf,Schuster,,50,technik,Poprad,SNS,Rudolf Schuster,1
23,SNS,34,Vladimír,Kanás,Ing.,47,elektrotechnik,Veľký Kýr,SNS,Vladimír Kanás,1
23,SNS,35,Karol,Bunčák,,58,súkromný podnikateľ,Bratislava,SNS,Karol Bunčák,1
23,SNS,36,Milan,Zelenák,Ing.,51,súkromný podnikateľ,Galanta,SNS,Milan Zelenák,1
23,SNS,37,Maximilián,Cvengroš,Ing.,54,technik,Spišská Nová Ves,SNS,Maximilián Cvengroš,1
23,SNS,38,Miroslav,Chabada,,37,technik,Vrútky,SNS,Miroslav Chabada,1
23,SNS,39,Anton,Vanko,Ing.,53,manažér,Ilava,SNS,Anton Vanko,1
23,SNS,40,Pavol,Kapusta,PaedDR.,58,štátny zamestnanec,Banská Bystrica,SNS,Pavol Kapusta,1
23,SNS,41,Jozef,Lenič,,53,technik,Vranov nad Topľou,SNS,Jozef Lenič,1
23,SNS,42,Juraj,Sedliačik,Ing.,45,technik,Šaľa,SNS,Juraj Sedliačik,1
23,SNS,43,Jozef,Javorka,Ing.,55,starosta,Slovenský Grob,SNS,Jozef Javorka,1
23,SNS,44,Marek,Andráš,Mgr.,26,učiteľ,Plechotice,BEZPP,Marek Andráš,1
23,SNS,45,Valentín,Švidroň,RNDr. CSc.,54,učiteľ,Košice,SNS,Valentín Švidroň,1
23,SNS,46,Peter,Ozsvald,Ing.,27,technik,Nesluša,SNS,Peter Ozsvald,1
23,SNS,47,Jozef Dušan,Bezák,,55,technik,Chynorany,SNS,Jozef Dušan Bezák,1
23,SNS,48,Ján,Sekereš,,50,technik,Detva,SNS,Ján Sekereš,1
23,SNS,49,Ivan,Mihok,,60,dôchodca,Humenné,SNS,Ivan Mihok,1
23,SNS,50,Ludovit,Viglaš,,34,starosta,Čaka,SNS,Ludovit Viglaš,1
23,SNS,51,Ján,Rozbora,,49,súkromný podnikateľ,Malacky,SNS,Ján Rozbora,1
23,SNS,52,Anna,Šimková,,45,súkromná podnikateľka,Gelnica,SNS,Anna Šimková,1
23,SNS,53,Jana,Brežinská,Mgr.,27,učiteľka,Zemplínske Hradište,BEZPP,Jana Brežinská,1
23,SNS,54,Oľga,Búryová,Mgr.,42,učiteľka,Krupina,SNS,Oľga Búryová,1
23,SNS,55,Jozef,Sakmar,,23,manažér,Košice,SNS,Jozef Sakmar,1
23,SNS,56,Ondrej,Jackulík,Ing.,53,súkromný podnikateľ,Námestovo,SNS,Ondrej Jackulík,1
23,SNS,57,Pavol,Halač,MVDr.,47,veterinár,Bánovce nad Bebravou,SNS,Pavol Halač,1
23,SNS,58,Milan,Ďurica,,55,súkromný podnikateľ,Stropkov,SNS,Milan Ďurica,1
23,SNS,59,Jaroslav,Božik,,49,elektrotechnik,Jacovce,SNS,Jaroslav Božik,1
23,SNS,60,Miloš,Černák,Ing.,47,strojný inžinier,Bratislava,SNS,Miloš Černák,1
23,SNS,61,Martin,Michalčák,Ing.,40,manažér,Trnava,SNS,Martin Michalčák,1
23,SNS,62,Drahoslav,Drotár,Bc.,22,súkromný podnikateľ,Valaliky,SNS,Drahoslav Drotár,1
23,SNS,63,Ondrej,Skotnický,Ing.,38,strojný inžinier,Bytča,SNS,Ondrej Skotnický,1
23,SNS,64,Peter,Škoda,Mgr.,27,manažér,Nové Mesto nad Váhom,SNS,Peter Škoda,1
23,SNS,65,Ján,Hukel,,68,dôchodca,Hriňová,SNS,Ján Hukel,1
23,SNS,66,Dušan,Novák,Ing.,47,technik,Belá nad Cirochou,SNS,Dušan Novák,1
23,SNS,67,Ján,Demo,,46,súkromný podnikateľ,Zlaté Moravce,SNS,Ján Demo,1
23,SNS,68,Igor,Kadraba,Ing.,52,technik,Bratislava,SNS,Igor Kadraba,1
23,SNS,69,Jozef,Jaša,Bc.,53,sociálny pracovník,Holíč,SNS,Jozef Jaša,1
23,SNS,70,Štefan,Poľaško,RSDr.,58,starosta,Vrbnica,SNS,Štefan Poľaško,1
23,SNS,71,Ivan,Hašto,,34,starosta,Trebostovo,SNS,Ivan Hašto,1
23,SNS,72,Ján,Allina,,59,živnostník,Brezová pod Bradlom,SNS,Ján Allina,1
23,SNS,73,Štefan,Babiš,MUDr.,58,lekár-gynekológ,Tornaľa,SNS,Štefan Babiš,1
23,SNS,74,Jozef,Bogdan,Ing.,48,finančný poradca,Hertník,SNS,Jozef Bogdan,1
23,SNS,75,Silvester,Kačák,Ing.,50,poľnohospodársky inžinier,Hul,SNS,Silvester Kačák,1
23,SNS,76,Miroslav,Rybár,,40,súkromný podnikateľ,Pezinok,SNS,Miroslav Rybár,1
23,SNS,77,Jozefína,Hrašnová,Mgr.,51,profesorka,Trnava,SNS,Jozefína Hrašnová,1
23,SNS,78,Rastislav,Staroň,Ing.,54,ekológ,Košice,SNS,Rastislav Staroň,1
23,SNS,79,Vladimír,Sagan,,46,starosta,Brezany,SNS,Vladimír Sagan,1
23,SNS,80,Rudolf,Kocnár,Ing.,54,stavebný inžinier,Prievidza,SNS,Rudolf Kocnár,1
23,SNS,81,Ivan,Jároši,Mgr.,62,dôchodca,Rimavská Sobota,SNS,Ivan Jároši,1
23,SNS,82,Cyril,Dudáš,,44,súkromný podnikateľ,Svidník,SNS,Cyril Dudáš,1
23,SNS,83,Štefan,Paulov,MUDr.,51,lekár,Nitra,SNS,Štefan Paulov,1
23,SNS,84,Ján,Mráz,Ing.,48,živnostník,Bratislava,SNS,Ján Mráz,1
23,SNS,85,Jarmila,Matelová,Mgr.,49,učiteľka,Senica,SNS,Jarmila Matelová,1
23,SNS,86,Kvetoslava,Ledecká,,49,ekonómka,Poprad,SNS,Kvetoslava Ledecká,1
23,SNS,87,Viliam,Zopp,Ing.,63,stavebný inžinier,Bratislava,BEZPP,Viliam Zopp,1
23,SNS,88,Milan,Paučula,JUDr.,66,právnik,Ružomberok,BEZPP,Milan Paučula,1
23,SNS,89,Michal,Števko,,78,pedagóg,Nitra,BEZPP,Michal Števko,1
23,SNS,90,Juraj,Pagáč,Ing.,26,ekonóm,Ružomberok,SNS,Juraj Pagáč,1
23,SNS,91,Milan,Zvada,,59,majster autoservisu,Ružomberok,SNS,Milan Zvada,1
23,SNS,92,Anton,Lagiň,,37,starosta,Prečín,SNS,Anton Lagiň,1
23,SNS,93,Anna,Ragulová,JUDr.,45,právnička,Horný Badín,SNS,Anna Ragulová,1
23,SNS,94,Štefan,Rievaj,,51,súkromný podnikateľ,Pliešovce,SNS,Štefan Rievaj,1
23,SNS,95,Alexander,Hlavatý,Ing.,42,technický námestník,Šurany,SNS,Alexander Hlavatý,1
23,SNS,96,Viliam,Vittek,Ing.,56,súkromný podnikateľ,Bratislava,SNS,Viliam Vittek,1
23,SNS,97,Miroslav,Rybanský,RNDr.,48,súkromný podnikateľ,Piešťany,SNS,Miroslav Rybanský,1
23,SNS,98,Štefan,Hegedüš,,59,súkromný podnikateľ,Sečovce,SNS,Štefan Hegedüš,1
23,SNS,99,Marian,Schmidt,Ing.,48,lesný inžinier,Varín,SNS,Marian Schmidt,1
23,SNS,100,Renáta,Boriková,Ing.,38,štátny zamestnanec,Partizánske,SNS,Renáta Boriková,1
23,SNS,101,Peter,Nemec,,45,robotník,Breznička,SNS,Peter Nemec,1
23,SNS,102,Radoslav,Lackovič,Ing.,42,súkromný podnikateľ,Veľká Lomnica,SNS,Radoslav Lackovič,1
23,SNS,103,František,Ondrejkov,Ing.,51,strojný inžinier,Bratislava,SNS,František Ondrejkov,1
23,SNS,104,Alžbeta,Cvanigová,,41,riadiaci pracovník,Šuňava,BEZPP,Alžbeta Cvanigová,1
23,SNS,105,Tibor,Šafárik,JUDr.,60,advokát,Košice,SNS,Tibor Šafárik,1
23,SNS,106,Anna,Bieliková,,52,starostka,Ďurčiná,SNS,Anna Bieliková,1
23,SNS,107,Pavel,Borko,,47,technik,Kamenec pod Vtáčnikom,SNS,Pavel Borko,1
23,SNS,108,Vojtech,Roth,MVDr.,31,zverolekár,Kokava nad Rimavicou,SNS,Vojtech Roth,1
23,SNS,109,Anna,Mitaľová,,38,technik,Zámutov,SNS,Anna Mitaľová,1
23,SNS,110,Igor,Miňo,Ing.,41,strojný inžinier,Ruskovce,SNS,Igor Miňo,1
23,SNS,111,Emília,Pašková,,50,rehabilitačná pracovníčka,Žilina,SNS,Emília Pašková,1
23,SNS,112,Stanislav,Badač,Ing.,47,strojný inžinier,Brvnište,SNS,Stanislav Badač,1
23,SNS,113,Ľudovít,Vicena,RSDr.,49,štátny zamestnanec,Jelšava,SNS,Ľudovít Vicena,1
23,SNS,114,Gustáv,Socháň,,52,mechanik,Tvrdošín,SNS,Gustáv Socháň,1
23,SNS,115,Jaroslav,Šepeľa,Ing.,41,kameraman,Humenné,SNS,Jaroslav Šepeľa,1
23,SNS,116,Silvia,Burčíková,,24,sekretárka,Spišská Nová Ves,SNS,Silvia Burčíková,1
23,SNS,117,Magdaléna,Šípošová,Mgr.,51,učiteľka,Veľké Blahovo,SNS,Magdaléna Šípošová,1
23,SNS,118,Peter,Škola,Ing.,33,poľnohospodársky inžinier,Jasenové,SNS,Peter Škola,1
23,SNS,119,Štefan,Obložinský,MUDr.,64,lekár,Dubnica nad Váhom,SNS,Štefan Obložinský,1
23,SNS,120,Július,Horváth,Ing.,47,manažér,Rimavská Sobota,SNS,Július Horváth,1
23,SNS,121,Eva,Džurbanová,Mgr.,45,učiteľka,Snina,SNS,Eva Džurbanová,1
23,SNS,122,Milan,Pilár,,36,stolár,Habovka,SNS,Milan Pilár,1
23,SNS,123,Karol,Alexa,,43,živnostník,Michalovce,SNS,Karol Alexa,1
23,SNS,124,Ján,Mičkalík,,37,živnostník,Trstená,SNS,Ján Mičkalík,1
23,SNS,125,Viliam,Weber,,36,novinár,Trenčín,SNS,Viliam Weber,1
23,SNS,126,Peter,Fischer,Ing.,42,strojný inžinier,Valaská,SNS,Peter Fischer,1
23,SNS,127,Michal,Bulko,JUDr.,52,komerčný právnik,Stará Ľubovňa,SNS,Michal Bulko,1
23,SNS,128,Miroslav,Vnenčák,,38,živnostník,Rabča,SNS,Miroslav Vnenčák,1
23,SNS,129,Ladislav,Dráb,Ing. CSc.,57,elektroinžinier,Trenčín,SNS,Ladislav Dráb,1
23,SNS,130,Zdena,Hyžáková,Mgr.,35,štátny zamestnanec,Púchov,SNS,Zdena Hyžáková,1
23,SNS,131,Ján,Kaščák,Ing.,53,dôstojník vo výslužbe,Žiar nad Hronom,SNS,Ján Kaščák,1
23,SNS,132,Martin,Hanák,Ing.,30,lesný inžinier,Svidník,SNS,Martin Hanák,1
23,SNS,133,Marek,Mališ,,23,študent,Detvianska Huta,SNS,Marek Mališ,1
23,SNS,134,Milan,Šuša,Ing.,52,štátny zamestnanec,Lysá pod Makytou,SNS,Milan Šuša,1
23,SNS,135,Ján,Hríň,,43,geodet,Dolná Strehová,SNS,Ján Hríň,1
23,SNS,136,Mária,Germušková,,39,chemička,Župčany,SNS,Mária Germušková,1
23,SNS,137,Peter,Vaľko,,28,študent,Košice,SNS,Peter Vaľko,1
23,SNS,138,Milan,Jadroň,Ing.,43,manažér,Prievidza,SNS,Milan Jadroň,1
23,SNS,139,Juraj,Chromčo,,24,študent,Vranov nad Topľou,SNS,Juraj Chromčo,1
23,SNS,140,Peter,Brtko,,58,technik,Námestovo,SNS,Peter Brtko,1
23,SNS,141,Marián,Ivanko,Ing.,58,stavebný inžinier,Košice,SNS,Marián Ivanko,1
23,SNS,142,Ján,Žák,,63,dôchodca,Habovka,SNS,Ján Žák,1
23,SNS,143,Milan,Husovský,Ing.,58,poľnohospodársky inžinier,Prešov,SNS,Milan Husovský,1
23,SNS,144,Jozef,Karabelly,Ing.,44,živnostník,Banská Štiavnica,SNS,Jozef Karabelly,1
23,SNS,145,Peter,Martinec,,55,obchodný manažér,Zlaté Moravce,SNS,Peter Martinec,1
23,SNS,146,Marián,Sandt,,32,robotník,Košice,SNS,Marián Sandt,1
23,SNS,147,Rastislav,Hankovský,,29,robotník,Lukavica,SNS,Rastislav Hankovský,1
23,SNS,148,Jozef,Šuhajda,,42,vodič,Štiavnička,SNS,Jozef Šuhajda,1
23,SNS,149,Jozef,Ďubek,Ing.,30,technik,Sečovce,BEZPP,Jozef Ďubek,1
23,SNS,150,Viliam,Mokráň,Ing.,44,stavebný inžinier,Bratislava,BEZPP,Viliam Mokráň,1
1,SZS,1,Pavol,Petrík,Ing.,47,lesný inžinier,Považská Bystrica,SZS,Pavol Petrík,1
1,SZS,2,Ladislav,Ambróš,RNDr.,46,biológ,Veľký Krtíš,SZS,Ladislav Ambróš,1
1,SZS,3,Miloš,Macho,Ing.,42,poľnoh. manažér,Nitra,SZS,Miloš Macho,1
1,SZS,4,Milan,Branický,RNDr. CSc.,61,vysokošk. pedagóg,Žilina,SZS,Milan Branický,1
1,SZS,5,Pavol,Kormuth,,38,manažér,Bratislava,SZS,Pavol Kormuth,1
1,SZS,6,Jozef,Pokorný,MVDr.,47,veterinárny lekár,Košice,SZS,Jozef Pokorný,1
1,SZS,7,Jozef,Ceperko,,45,podnikateľ,Dubovica,SZS,Jozef Ceperko,1
1,SZS,8,Eva,Kováčová,Ing.,32,manažérka,Piešťany,SZS,Eva Kováčová,1
1,SZS,9,Slávka,Martinková,Mgr.,27,učiteľka,Považská Bystrica,SZS,Slávka Martinková,1
1,SZS,10,Danka,Gašparová,Ing.,35,kult. pracovníčka,Ilava,SZS,Danka Gašparová,1
1,SZS,11,Eduard,Bezaňuk,Ing.,49,technik - ekonóm,Banská Bystrica,SZS,Eduard Bezaňuk,1
1,SZS,12,Dušan,Hruška,Ing.,42,podnikateľ,Bratislava,SZS,Dušan Hruška,1
1,SZS,13,Milan,Lichý,Ing.,41,lesný inžinier,Banská Bystrica,SZS,Milan Lichý,1
1,SZS,14,Martin,Čulen,MUDr.,52,lekár,Senica,SZS,Martin Čulen,1
1,SZS,15,Ľubica,Krištofová,RNDr.,42,kult. pracovníčka,Senica,SZS,Ľubica Krištofová,1
1,SZS,16,Peter,Nováčik,Ing.,43,environmentalista,Nové Mesto nad Váhom,SZS,Peter Nováčik,1
1,SZS,17,Ján,Zelenay,,56,robotník,Ivanka pri Nitre,SZS,Ján Zelenay,1
1,SZS,18,Karol,Kačala,,35,manažér,Košice,SZS,Karol Kačala,1
1,SZS,19,Peter,Juriš,Dr.,46,vedecký pracovník,Košice,SZS,Peter Juriš,1
1,SZS,20,Pavol,Deutsch,Ing.,53,živnostník,Nové Zámky,SZS,Pavol Deutsch,1
1,SZS,21,František,Pavel,MUDr.,57,lekár,Prešov,SZS,František Pavel,1
1,SZS,22,Daniel,Lukáč,MUDr.,42,lekár,Lipany,SZS,Daniel Lukáč,1
1,SZS,23,Milan,Palčisko,,36,železničiar,Kysucké Nové Mesto,SZS,Milan Palčisko,1
1,SZS,24,Alojz,Sobol,,43,agronóm,Stará Bystrica,SZS,Alojz Sobol,1
1,SZS,25,Miroslav,Gálik,PaedDr.,40,pedagóg,Zvolen,SZS,Miroslav Gálik,1
1,SZS,26,Igor,Novohradský,Mgr.,48,podnikateľ,Považská Bystrica,SZS,Igor Novohradský,1
1,SZS,27,Dobroslav,Kosorínsky,MVDr.,45,veterin. lekár,Martin,SZS,Dobroslav Kosorínsky,1
1,SZS,28,Zuzana,Vajdíková,Ing.,53,environmentalistka,Nitra,SZS,Zuzana Vajdíková,1
1,SZS,29,Eduard,Lupták,Ing.,37,lesný inžinier,Košice,SZS,Eduard Lupták,1
1,SZS,30,Tivadar,Tuhársky,MUDr.,49,lekár,Banská Bystrica,SZS,Tivadar Tuhársky,1
1,SZS,31,Milan,Gergely,Ing.,49,ekonóm,Dubnica nad Váhom,SZS,Milan Gergely,1
1,SZS,32,Jana,Mandová,,23,zdrav. sestra,Žilina,BEZPP,Jana Mandová,1
1,SZS,33,Peter,Mladý,Ing.,48,primátor mesta,Sabinov,SZS,Peter Mladý,1
1,SZS,34,Milan,Kyseľ,Ing.,37,starosta obce,Santovka,SZS,Milan Kyseľ,1
1,SZS,35,Peter,Ušiak,Mgr.,35,archeológ,Banská Bystrica,SZS,Peter Ušiak,1
1,SZS,36,Eva,Bočincová,Bc.,42,vychovávateľ,Dubnica nad Váhom,SZS,Eva Bočincová,1
1,SZS,37,Božena,Jacko-Lysáková,Ing.,41,starostka,Brezovica,SZS,Božena Jacko-Lysáková,1
1,SZS,38,Žofia,Kružičová,,48,ekonómka,Košice,SZS,Žofia Kružičová,1
1,SZS,39,Pavel,Roba,,56,hasič,Dubovica,SZS,Pavel Roba,1
1,SZS,40,Ivan,Cehelský,,62,dôchodca,Považská Bystrica,SZS,Ivan Cehelský,1
1,SZS,41,Lenka,Valentová,,23,operátor PC,Dobrá Niva,SZS,Lenka Valentová,1
1,SZS,42,Daniela,Kramáriková,RNDr.,42,zást. riaditeľa SOU,Žilina,BEZPP,Daniela Kramáriková,1
1,SZS,43,Imrich,Sipina,,56,podnikateľ,Ivanka pri Nitre,SZS,Imrich Sipina,1
1,SZS,44,Katarína,Jurská,Pharm. Dr.,39,lekárnik,Nižné Repaše,SZS,Katarína Jurská,1
1,SZS,45,Lenka,Hlaváčová,RNDr.,24,študentka,Partizánske,SZS,Lenka Hlaváčová,1
1,SZS,46,Pavel,Kukučka,,23,študent TU Zvolen,Zvolen,SZS,Pavel Kukučka,1
1,SZS,47,Dana,Kašparová,Ing.,40,environmentalistka,Nové Mesto nad Váhom,BEZPP,Dana Kašparová,1
1,SZS,48,Ján,Komada,,39,živnostník,Veľké Rovné,BEZPP,Ján Komada,1
1,SZS,49,Daniel,Lesňák,,39,manažér,Prešov,SZS,Daniel Lesňák,1
1,SZS,50,Jaroslav,Ivan,Ing.,33,podnikateľ,Lučenec,SZS,Jaroslav Ivan,1
1,SZS,51,Jozef,Šmrhola,,53,vedúci servisu,Santovka,BEZPP,Jozef Šmrhola,1
1,SZS,52,František,Horvát,,53,živnostník,Žilina,BEZPP,František Horvát,1
1,SZS,53,Jozef,Špánik,,58,podnikateľ,Ivanka pri Nitre,SZS,Jozef Špánik,1
1,SZS,54,Milan,Soldán,,58,vychovávateľ,Betliar,SZS,Milan Soldán,1
1,SZS,55,Pavol,Hanušovský,Ing.,42,starosta obce,Poloma,SZS,Pavol Hanušovský,1
1,SZS,56,Marián,Čižmár,,50,projektant,Banská Bystrica,SZS,Marián Čižmár,1
1,SZS,57,Alexander,Hutňan,Mgr.,40,učiteľ,Prešov,SZS,Alexander Hutňan,1
1,SZS,58,František,Špírek,,57,dôchodca,Ivanka pri Nitre,SZS,František Špírek,1
1,SZS,59,Drahomíra,Hladká,Ing.,36,pedagóg,Banská Bystrica,SZS,Drahomíra Hladká,1
1,SZS,60,Arpád,Koszta,,47,robotník,Handlová,SZS,Arpád Koszta,1
1,SZS,61,Jaroslava,Nagyová,,39,účtovník,Nitra,SZS,Jaroslava Nagyová,1
1,SZS,62,Anna,Krafčíková,Ing.,26,ekonómka,Jakubany,SZS,Anna Krafčíková,1
1,SZS,63,Ján,Fľak,Ing. PhD.,38,THP,Považská Bystrica,SZS,Ján Fľak,1
1,SZS,64,Ivan,Ďurík,,48,inv. dôchodca,Nitra,SZS,Ivan Ďurík,1
1,SZS,65,Vladimír,Baláž,Ing.,45,učiteľ,Prešov,SZS,Vladimír Baláž,1
1,SZS,66,Tibor,Kramár,Bc.,39,tech. pracovník,Nová Dubnica,SZS,Tibor Kramár,1
